SRR8245064	SRR8245065	SRR8245066	SRR8245067	SRR8245068	SRR8245069	SRR8245070	SRR8245071	SRR8245072	SRR8245073	SRR8245074	SRR8245075	SRR8245076	SRR8245077
ENSMUSG00000026083.13	6.0647015138803	6.02409635160724	6.14367191171787	6.31055587848191	6.26077405269225	6.54958298534971	6.13435389713462	6.56080932917525	6.2602134683615	6.25880864859878	7.09238960827711	6.84765694699701	6.56070296943404	6.38039489371993
ENSMUSG00000026082.12	3.68568758752936	3.83895857024816	3.01668587822609	3.53902004115595	3.41028907936222	4.63623219100922	4.62267776021528	4.52181652536066	3.96369870593424	3.46366044663606	4.433950166202	2.67401744191765	3.51806272152802	4.01510934929665
ENSMUSG00000037138.19	4.15242724766309	4.34801633867782	5.09809290772165	4.85953979901917	4.14634600760552	3.58355062379949	1.29081052435725	3.47879509585192	5.95931940626759	6.22997102716104	4.29923137395784	5.45421369190318	5.37551082019618	5.0961826639868
ENSMUSG00000085391.2	2.62412955845931	2.67630007021377	2.67304972693351	2.1911835589578	0.668400797003258	0.863829608509092	-0.316487217050482	0.373699355838402	3.5276448969056	3.60512398934459	2.87870391098638	1.84500057270531	3.81962264262009	2.53940394381549
ENSMUSG00000087131.8	4.58729226944556	2.77776789329111	3.77270915506218	3.80490464503679	3.41028907936222	2.63834475982639	1.87946217703189	2.24616730438506	5.06012157685791	4.92382617948279	4.29923137395784	4.22770836566018	4.22382581797257	4.69239078871244
ENSMUSG00000102984.2	2.27040860513172	2.02266747163203	2.2210901053041	2.1911835589578	2.46486369850243	-0.316487217050482	0.700296547126619	1.18964574878759	2.39034976141138	2.51808834991375	2.44038636731649	-0.316487217050482	2.42457029426579	2.62000421826898
ENSMUSG00000026080.15	4.25727696162675	-0.316487217050485	4.94583412329069	4.63209959954555	4.23937019521717	4.09359919859329	4.96394635494806	4.69644344584215	5.33597744064102	5.17141370402154	4.4079940515587	4.13258274074608	5.61832701766087	4.35831548359776
ENSMUSG00000026078.11	5.82421358364088	4.69788897441622	5.50464955692231	5.74135647165576	5.57249952615278	5.49841151495473	5.71637171528196	5.41542463204364	5.33597744064102	5.60109048008274	4.81591898621633	5.93018614027419	5.36222753746465	5.3297938386383
ENSMUSG00000073702.12	6.70076487813552	6.66401653345352	7.24962140336948	7.06043832953062	6.98870931155132	6.52854970983317	6.52394762421222	6.5906135176952	6.9499794779403	6.95341771354862	7.28651926863203	6.69510748905877	7.16087657463335	7.18757452442583
ENSMUSG00000003134.11	5.89091547144851	3.69072850895169	7.21672610147841	5.21059837850591	7.18077226388101	5.3742264365006	4.44356225570729	3.65839189536939	3.3295041619803	4.97685969422796	4.89279524933589	3.62755507726776	4.10125782977674	4.31054295234918
ENSMUSG00000003135.16	3.21614658094206	1.1377023712057	3.41494986749939	3.35225929426251	3.97659142462366	2.63834475982639	2.71275746312316	3.65839189536939	3.61736458499563	3.6493553570571	2.09479639987848	1.26124641313288	3.56519749292152	3.48000443655102
ENSMUSG00000085894.2	1.10000051615724	1.84702826722038	1.33246529097785	1.42487442758457	0.668400797003258	0.191524000331656	1.51478516609458	2.24616730438506	0.625731565949676	2.19900967342787	2.33412966599016	2.76140022500309	1.79340861879278	2.3632904446019
ENSMUSG00000048234.14	2.39819689817271	2.77776789329111	3.16200295150236	3.53902004115595	3.9026715606881	3.66290677694074	2.883141919418	2.63741378964923	2.82634921602509	3.41324592195862	4.08661315992281	2.58099876474278	3.46933583123527	3.82418359199827
ENSMUSG00000026074.16	6.58466631141497	6.94054482590882	6.33207491896751	6.25831231433027	6.31164431044904	6.18979804444352	6.33860414075071	6.02989307661728	6.8377977380273	6.80000242116264	7.16004382905924	7.25014173246898	6.90099223277131	7.03056871298955
ENSMUSG00000026073.14	3.07027437307565	7.65829299343986	1.55932163030891	0.802372765930334	0.258418235177812	5.75535887129268	3.17331657348481	2.84948872223081	1.9118464569926	4.09542477266582	4.55715632560794	-0.316487217050482	2.20406120773678	3.52255983074209
ENSMUSG00000102975.2	-0.316487217050482	4.84542142867742	1.75530560590256	0.348793176123042	-0.316487217050482	4.06466863205863	-0.316487217050482	3.19818635888287	1.59594930804292	0.241089088734054	2.63196073708323	-0.316487217050482	3.51806272152802	0.185300461374878
ENSMUSG00000026072.13	2.39819689817271	-0.316487217050485	1.33246529097785	1.14694136416687	1.2482905864075	4.00500663678704	2.883141919418	-0.316487217050482	0.230212737105565	-0.316487217050482	3.27311521261515	-0.316487217050482	1.217176157811	3.14074048925396
ENSMUSG00000070942.9	3.34861447402541	-0.316487217050485	2.67304972693351	2.46146153368119	2.90428496320154	4.1219610031875	2.03220197018218	3.41359221387509	4.35136228777786	4.48530725586865	3.27311521261515	5.30223261120374	3.61084090471369	2.83786488800664
ENSMUSG00000026069.16	3.78255853439711	2.67630007021377	1.92782219587172	2.46146153368119	-0.316487217050482	3.77431217675049	4.69311949447048	1.18964574878759	1.19090769612862	1.43153289272675	-0.316487217050485	2.37477119150372	1.435833600313	5.57190012028905
ENSMUSG00000026070.16	7.73203824444104	7.2183428936288	6.99216416776445	7.37859150971793	6.92945133429373	6.5125710388732	6.7773360822893	7.2988886797405	7.48192757905489	7.00113316278092	7.00850874398667	7.0607381944528	7.09815967342286	6.82491380152441
ENSMUSG00000026068.12	8.39778063677719	8.54462120830897	8.45595921348542	8.66991593907789	7.96837480608301	9.44711686227499	9.37148239431025	9.88749505345875	8.48614581906208	7.06375642103061	8.22078899662631	8.33446085444066	7.76348977701826	7.86803620070905
ENSMUSG00000026062.13	-0.316487217050482	3.3388844657487	1.92782219587172	1.85832145907091	-0.316487217050482	2.63834475982639	4.98281666421517	-0.316487217050482	-0.316487217050482	-0.316487217050482	-0.316487217050485	-0.316487217050482	1.62567108483176	2.90374067706868
ENSMUSG00000041945.13	1.37316895159233	-0.316487217050485	1.33246529097785	-0.316487217050482	0.668400797003258	2.71482044630137	2.17030796855166	-0.316487217050482	0.230212737105565	2.41936737033243	0.249052994638902	-0.316487217050482	-0.316487217050482	2.26645515934557
ENSMUSG00000060679.15	6.4510511982417	6.83267159798467	6.51231050207595	6.0891705345651	6.18484221915187	6.20313363474683	5.88635401286761	6.01897427097865	6.34144854079976	6.66647616394316	6.37319707398237	6.80715973173268	6.36148942857953	6.45918753305077
ENSMUSG00000070939.10	4.22316677513649	3.04530061028969	3.90248634446363	3.35225929426251	3.56206505997529	4.1219610031875	3.96307737468116	3.60097507352112	3.57320207522655	3.85220327958045	4.94787813686062	4.03073935958063	4.22382581797257	4.31054295234918
ENSMUSG00000010290.8	3.21614658094206	4.01552505613929	4.68228819949543	5.15453301492721	4.43560470746217	4.93688889290006	5.01983257861881	5.25717222676554	4.89053736551019	3.92597758391738	5.16489834837536	4.62720366091349	4.33679120980727	5.35356121424928
ENSMUSG00000008136.15	4.53263520029615	4.53353286039076	3.86051115249425	4.42651949917523	4.38220755067447	6.08564684563202	6.14276838094933	4.90058982764178	3.09975148066957	1.78870873418389	2.44038636731649	-0.316487217050482	3.00575873361068	5.50979641726213
ENSMUSG00000066877.12	2.51558147753746	2.17922568762569	2.34802894766165	1.85832145907091	3.82475872951075	1.66705159065559	1.025558090704	2.24616730438506	2.39034976141138	3.51237257395959	3.15323896596239	3.25852622095216	2.07972753262825	2.90374067706868
ENSMUSG00000103945.2	2.51558147753746	-0.316487217050485	2.67304972693351	3.35225929426251	2.3582848627663	2.92257002380465	3.7148238586474	3.54117810639016	3.61736458499563	2.77922001211901	4.45944753513063	3.67333680586635	4.22382581797257	2.62000421826898
ENSMUSG00000057363.13	3.95873106064123	4.97925682420913	4.09579005581443	4.42651949917523	3.9026715606881	3.91061581208566	4.1076328444261	4.17358390370244	4.32497260034056	3.69227088415555	3.62820698830555	4.53101258401314	4.1941461577931	4.12965992928381
ENSMUSG00000041763.15	8.31315781277543	7.90250913343701	7.81428749231928	8.2778624462587	7.8940216749392	8.44527265212021	8.28285428555907	8.49557060192529	8.13571833324757	8.18493055734892	8.44475580002633	8.12595757463518	8.04696216310036	8.033507037906
ENSMUSG00000047343.5	3.73493596821034	3.52550596374166	1.92782219587172	2.57971508368769	3.69938273753884	2.7874455018433	2.61937231556896	2.38870101958143	2.28476858714977	0.241089088734054	1.44892354560341	2.25943352167671	4.03583398811912	3.3442448620396
ENSMUSG00000091844.3	3.91666345382926	4.1728194111395	4.75282369388313	4.45774325771	4.58487258399329	2.17996826667432	4.1076328444261	3.41359221387509	3.3295041619803	2.07477212343524	2.09479639987848	3.95861682528616	3.36664827808607	3.39093199739502
ENSMUSG00000026049.12	5.65542182213511	4.84542142867742	5.34638369357692	5.26456621432234	5.58436946773637	5.69999480916803	5.77167353695102	5.95166696001464	5.57867116649073	6.23723465235645	6.53183641587588	6.23501358973856	5.98186371946089	5.58199571284066
ENSMUSG00000026047.14	3.73493596821034	-0.316487217050485	3.86051115249425	4.07030992208981	3.24064791869187	4.28133388076633	3.96307737468116	2.74734460652729	3.70182987172198	3.51237257395959	3.27311521261515	2.25943352167671	2.07972753262825	4.12965992928381
ENSMUSG00000041684.12	4.1157127674162	-0.316487217050485	4.16639886137316	3.98715085119207	3.86424104207873	4.57600172440438	4.76028133082603	4.17358390370244	4.27069937060422	3.9614966214901	4.67066353988525	4.34550849542292	4.89330977337304	4.26113417406818
ENSMUSG00000026048.17	5.10081563255792	4.13507419607885	5.2358055994861	5.03540959863546	5.38162853805713	6.05655474596336	5.90625984919637	5.54285552224418	5.62266910042566	5.92274927297063	6.28325178930405	6.34518802861433	5.26565380038194	5.23060392463573
ENSMUSG00000026043.19	1.10000051615724	2.67630007021377	1.06315810438485	1.65781532906566	-0.316487217050482	8.94927035498503	7.09172797270546	0.838604190669734	2.82634921602509	-0.316487217050482	0.249052994638902	1.99676187642639	1.217176157811	7.485230172185
ENSMUSG00000104476.2	2.27040860513172	0.34344525792742	2.57263110556985	2.1911835589578	-0.316487217050482	2.06780707461811	1.29081052435725	2.51841037172722	-0.316487217050482	-0.316487217050482	0.654280408909211	2.48156677245347	-0.316487217050482	0.556880365546065
ENSMUSG00000025995.17	6.02565384564935	5.87177670921254	6.07191364383318	6.53208453072264	6.07975059722834	5.79992602865356	5.760781461087	5.72856622871605	5.96787276895006	6.39493614310273	6.17198263216528	5.69519131166625	6.29313829284986	6.38039489371993
ENSMUSG00000084817.4	1.60275662905952	1.64700294301944	3.16200295150236	1.85832145907091	1.4692303795462	0.863829608509092	1.70861577162645	2.63741378964923	1.76252689695801	0.955765157350078	1.8077055590568	0.998936526499581	2.31852462731041	1.79712537068889
ENSMUSG00000025993.11	2.39819689817271	4.34801633867782	2.46469644378979	0.348793176123042	2.90428496320154	2.47203950604355	3.17331657348481	0.838604190669734	1.19090769612862	3.41324592195862	1.44892354560341	0.264865376083749	0.645210457762845	0.185300461374878
ENSMUSG00000041144.13	3.34861447402541	0.794555676980334	2.46469644378979	1.14694136416687	-0.316487217050482	2.28403508411149	1.29081052435725	0.373699355838402	1.40759666514699	-0.316487217050482	0.249052994638902	1.48312109789731	-0.316487217050482	0.185300461374878
ENSMUSG00000101337.7	2.62412955845931	2.77776789329111	2.57263110556985	2.46146153368119	0.98728740596209	2.06780707461811	1.70861577162645	1.47176777665825	-0.316487217050482	-0.316487217050482	1.22936566072051	0.264865376083749	1.435833600313	0.185300461374878
ENSMUSG00000025986.7	4.41668698030701	-0.316487217050485	4.92562022489709	4.88273220047872	4.56104260955949	3.91061581208566	4.82445516471695	4.32310351811686	3.66021528742038	4.38423610696286	4.24161222600135	2.58099876474278	4.10125782977674	4.53500155799973
ENSMUSG00000026107.12	7.63159200795899	7.2183428936288	7.58540861725253	8.03812886749662	8.41641187357459	8.58934598373078	8.8589359628615	9.21778656617086	7.56037469757135	6.97963975374734	7.30069529237608	7.88458089773553	7.38758573030765	6.72367808375354
ENSMUSG00000099413.2	3.07027437307565	3.79122096710126	2.8550750626111	4.29439344060813	5.49915281060104	2.28403508411149	1.87946217703189	2.24616730438506	3.89360085924263	3.25048313636693	2.80105241577518	5.50573704108014	2.52335194495776	3.24607795694631
ENSMUSG00000018417.15	3.41054991257269	4.31463776077509	3.09117329503346	1.85832145907091	1.66078502568342	5.01458118076485	5.62322793211221	1.18964574878759	2.74905903364363	2.69731774295418	1.63943906045121	4.19669154806805	0.645210457762845	4.8000991932522
ENSMUSG00000062939.12	7.69829283390263	7.62123174977448	7.51950150586555	7.85676688636054	7.93167718583775	7.55902877271505	7.82005513321805	8.2815655229564	7.82332878077918	7.98154501307262	8.04668399058603	8.16052623829209	7.92126345739997	7.59149127159251
ENSMUSG00000078291.2	3.99960669112406	3.97336771133347	4.35959248745054	4.25938066859498	4.97582438297246	4.42483935080443	5.00144333503098	5.67392768642619	4.75872787132199	5.21621242380391	5.08524476244092	5.16475109986355	4.85588882135722	4.86768189366426
ENSMUSG00000109599.2	2.62412955845931	-0.316487217050485	2.2210901053041	2.1911835589578	0.98728740596209	3.21360996259438	3.35810175595363	3.41359221387509	3.61736458499563	4.127050518377	3.21442182414173	5.13233512522113	3.07252934291175	2.83786488800664
ENSMUSG00000026104.15	7.72900288918989	7.37227411218074	7.94053454078762	7.90570509951776	8.09200917862298	7.74375332742737	7.65044301299319	7.89638957552997	7.98796237970366	7.70334487448383	7.54950405811617	7.44089016277853	7.6560130029642	7.7610264303976
ENSMUSG00000099569.2	0.762736641471153	2.9615168727335	2.34802894766165	3.05841641082696	3.04836769684787	1.81335883295956	1.87946217703189	4.21244147880596	3.61736458499563	2.07477212343524	3.21442182414173	4.42794691977382	2.86216418438685	2.96673936608101
ENSMUSG00000026103.15	6.42127270927488	6.45779410310601	6.591428118793	6.54667894042001	6.98423642536297	6.74002792897852	6.84077209332689	7.02100042043205	6.785532584525	7.32125136137135	6.89629668293907	6.57963725704214	6.99004535958228	6.7053231730922
ENSMUSG00000002881.15	5.49314598997989	6.31318217508844	5.54496120439847	5.72861250349027	4.58487258399329	5.88513128492416	5.37444533759265	5.23846724798194	4.85409012192233	5.09351193782679	6.04300099758249	5.87247645636525	5.25131428746136	4.8000991932522
ENSMUSG00000043015.16	6.20238266762131	5.860255743458	5.99639851066293	5.82754485713332	6.29729205704148	5.70937095712619	5.31611974453551	5.51203741468547	6.24621818851251	6.3884263501694	6.15647660122118	5.98567587768619	5.65146579511936	6.0283703488511
ENSMUSG00000103630.2	2.27040860513172	1.1377023712057	0.731769401610757	2.46146153368119	0.98728740596209	1.66705159065559	1.51478516609458	0.373699355838402	3.03610338319303	2.19900967342787	2.44038636731649	3.48078898130764	2.61580125591645	0.852091349186858
ENSMUSG00000041439.16	5.10081563255792	4.79790075108009	4.96576870956965	5.79123558651537	4.72013433941096	5.22532354377559	4.6465425439196	4.64055054897324	5.71701676543937	6.09255456849761	5.98273057262914	5.4007819090062	4.25290718475861	5.60197739945865
ENSMUSG00000026102.10	6.66944117357614	6.83855477573357	6.73191903382495	7.01393022965512	6.70320911379814	6.65038167618234	6.33126045614185	6.9306719779762	6.8377977380273	6.78024725583541	6.91944819125202	7.72526494543453	5.89228807800273	6.39764506133327
ENSMUSG00000041426.13	4.73983936217853	5.17794948070393	4.90511907590174	5.19215095606305	5.23873090887299	4.57600172440438	4.67001897628679	4.17358390370244	4.45234346184939	4.53330587582006	4.45944753513063	4.65028169529896	5.54967454890016	5.05328642193105
ENSMUSG00000026098.14	4.83325467604999	4.24547049529128	4.16639886137316	4.63209959954555	4.72013433941096	4.71281702187042	4.41605755686868	4.42587859634037	4.27069937060422	4.09542477266582	4.24161222600135	4.34550849542292	4.33679120980727	3.89067281739708
ENSMUSG00000026097.10	6.31192360029288	6.61687074815461	5.99639851066293	5.68969090967259	6.11290934841445	5.39761520729779	5.52365296752582	5.91679790845673	5.92458964582135	5.80058879195808	5.6914322864579	6.13221130151961	5.56134590212466	5.9757399538326
ENSMUSG00000026096.15	2.62412955845931	4.05648540579275	3.35574826327433	3.28421699506563	3.60930483207296	3.04611540328531	1.29081052435725	2.38870101958143	3.03610338319303	4.24704550198382	2.5393510953966	-0.316487217050482	2.78462543003709	3.19437040321103
ENSMUSG00000026095.16	3.14505335114278	3.04530061028969	3.22951732947843	2.9745485459037	2.56410778951298	3.15991044311058	3.10605925290652	2.63741378964923	2.39034976141138	2.77922001211901	3.21442182414173	3.0660107923386	3.51806272152802	3.0271017860056
ENSMUSG00000026094.15	10.0933345780901	9.87760167762182	9.92749505493401	10.236759398025	10.2618653568121	10.1200913563303	9.97365871969279	10.2620826494863	10.7526346974934	10.6641897035197	10.6315000117528	10.630488888455	10.6083657652226	10.2738583316546
